sample_id,dice,iou,sensitivity,specificity,precision,accuracy
ISPY1_1209,0.6027846027846028,0.43141852286049237,0.6580829756795422,0.9943357959189969,0.5560592323964945,0.9907493591308594
ISPY1_1210,0.22637979420018708,0.12763713080168776,0.12763713080168776,1.0,1.0,0.9684524536132812
ISPY1_1212,0.045172413793103446,0.02310813194566943,0.029111111111111112,0.9954627315210135,0.10076923076923076,0.9788742065429688
ISPY1_1215,0.0,0.0,0.0,1.0,1.0,0.972442626953125
ISPY1_1216,0.11917562724014337,0.06336350643163412,0.20609504132231404,0.9832403308122732,0.0838235294117647,0.9775009155273438
ISPY1_1217,0.7544824288787951,0.6057581573896353,0.8100616016427105,0.9974749803993912,0.7060402684563758,0.9960823059082031
ISPY1_1218,0.42813826561552454,0.27237654320987653,0.27237654320987653,1.0,1.0,0.9856109619140625
ISPY1_1219,0.7687613235434347,0.6243804213135068,0.6595222513089005,0.9986564179477565,0.9213714285714286,0.9907493591308594
ISPY1_1220,0.4511668107173725,0.29129464285714285,0.29129464285714285,1.0,1.0,0.9951553344726562
ISPY1_1221,0.1051918517443267,0.05551583248212462,0.05551583248212462,1.0,1.0,0.7883644104003906
ISPY1_1222,0.5151255707762558,0.34691524120699596,0.3656807131280389,0.99896192964449,0.8711389961389961,0.9870376586914062
ISPY1_1223,0.8535543833207737,0.7445223488168273,0.9653409090909091,0.997995268526484,0.764970733903647,0.9977760314941406
ISPY1_1224,0.0,0.0,0.0,0.993517242441274,0.0,0.9845046997070312
ISPY1_1225,0.6675444371296906,0.5009881422924901,0.9354243542435424,0.9927685632519925,0.518935516888434,0.9922943115234375
ISPY1_1226,0.0,0.0,0.0,1.0,1.0,0.9972991943359375
ISPY1_1227,0.10601427115188583,0.05597416576964478,0.058208955223880594,0.9995876113834674,0.5931558935361216,0.9899635314941406
ISPY1_1228,0.0,0.0,0.0,1.0,1.0,0.966064453125
ISPY1_1229,0.0,0.0,0.0,1.0,1.0,0.9416046142578125
ISPY1_1230,0.25568583133210904,0.14658244250080985,0.14860426929392448,0.9996719441992704,0.9150657229524772,0.9799003601074219
ISPY1_1231,0.0,0.0,0.0,1.0,1.0,0.9876251220703125
ISPY1_1233,0.0,0.0,0.0,0.9914506513238572,0.0,0.9807624816894531
ISPY1_1234,0.5673438675696012,0.3960084033613445,0.45975609756097563,0.998475069700097,0.7406679764243614,0.9934196472167969
ISPY1_1235,0.3898895111245649,0.24215078022184622,0.24215078022184622,1.0,1.0,0.9846229553222656
ISPY1_1236,0.0,0.0,0.0,1.0,1.0,0.9884109497070312
ISPY1_1237,0.0,0.0,0.0,0.9981368296908674,0.0,0.99114990234375
ISPY1_1238,0.9011482775836246,0.8200817810086325,0.86556905370844,0.9986439379728631,0.939777854911489,0.9954681396484375
ISPY1_1239,0.0,0.0,0.0,1.0,1.0,0.99169921875
