cached_image_finite_fraction,cached_image_max,cached_image_mean,cached_image_min,cached_image_nonzero_pixels,cached_image_numel,cached_image_shape,cached_image_std,cached_mask_finite_fraction,cached_mask_max,cached_mask_mean,cached_mask_min,cached_mask_nonzero_pixels,cached_mask_numel,cached_mask_shape,cached_mask_std,gt_positive_pixels_at_0.5,image_name,model_input_finite_fraction,model_input_max,model_input_mean,model_input_min,model_input_nonzero_pixels,model_input_numel,model_input_shape,model_input_std,possible_double_scaling,prediction_positive_pixels,probability_finite_fraction,probability_max,probability_mean,probability_min,probability_nonzero_pixels,probability_numel,probability_shape,probability_std,processed_mask_finite_fraction,processed_mask_max,processed_mask_mean,processed_mask_min,processed_mask_nonzero_pixels,processed_mask_numel,processed_mask_shape,processed_mask_std
1.0,1.0,0.143197700381279,0.00023320894979406148,786432,786432,3x512x512,0.21893303096294403,1.0,1.0,0.087738037109375,0.0,23000,262144,1x512x512,0.28291353583335876,23000,ISPY1_1139,1.0,1.0,-0.7136046290397644,-0.9995335936546326,786405,786432,3x512x512,0.43786606192588806,False,23665,1.0,0.9999995231628418,0.09000305086374283,1.2316943411860848e-06,262144,262144,1x512x512,0.2806842625141144,1.0,1.0,0.087738037109375,0.0,23000,262144,1x512x512,0.28291353583335876
1.0,1.0,0.12384913116693497,0.0,722478,786432,3x512x512,0.2089138925075531,1.0,1.0,0.020751953125,0.0,5440,262144,1x512x512,0.14255283772945404,5440,ISPY1_1140,1.0,1.0,-0.7523018717765808,-1.0,786354,786432,3x512x512,0.4178277850151062,False,10047,1.0,0.9999995231628418,0.03819737210869789,6.128001359684276e-07,262144,262144,1x512x512,0.18704618513584137,1.0,1.0,0.020751953125,0.0,5440,262144,1x512x512,0.14255283772945404
1.0,1.0,0.13576067984104156,0.0,640338,786432,3x512x512,0.1945463865995407,1.0,1.0,0.045928955078125,0.0,12040,262144,1x512x512,0.20933105051517487,12040,ISPY1_1141,1.0,1.0,-0.728478729724884,-1.0,786432,786432,3x512x512,0.3890927731990814,False,13142,1.0,0.9999991655349731,0.05004701018333435,1.3940959888714133e-06,262144,262144,1x512x512,0.21506933867931366,1.0,1.0,0.045928955078125,0.0,12040,262144,1x512x512,0.20933105051517487
1.0,1.0,0.17362014949321747,0.0,762531,786432,3x512x512,0.19618608057498932,1.0,1.0,0.085693359375,0.0,22464,262144,1x512x512,0.27991071343421936,22464,ISPY1_1145,1.0,1.0,-0.6527597308158875,-1.0,786354,786432,3x512x512,0.39237216114997864,False,19025,1.0,0.9999996423721313,0.07220260053873062,7.684724891987571e-07,262144,262144,1x512x512,0.25467392802238464,1.0,1.0,0.085693359375,0.0,22464,262144,1x512x512,0.27991071343421936
1.0,1.0,0.1609811633825302,0.0,786414,786432,3x512x512,0.15616609156131744,1.0,1.0,0.0152740478515625,0.0,4004,262144,1x512x512,0.12264074385166168,4004,ISPY1_1148,1.0,1.0,-0.6780376434326172,-1.0,786420,786432,3x512x512,0.3123321831226349,False,3907,1.0,1.0,0.014912703074514866,1.7348938854411244e-06,262144,262144,1x512x512,0.1193886250257492,1.0,1.0,0.0152740478515625,0.0,4004,262144,1x512x512,0.12264074385166168
1.0,1.0,0.22263415157794952,0.0,786426,786432,3x512x512,0.18843375146389008,1.0,1.0,0.00897216796875,0.0,2352,262144,1x512x512,0.09429564327001572,2352,ISPY1_1149,1.0,1.0,-0.5547317862510681,-1.0,786321,786432,3x512x512,0.37686750292778015,False,2547,1.0,1.0,0.009744415059685707,1.3821432958138757e-06,262144,262144,1x512x512,0.09509105980396271,1.0,1.0,0.00897216796875,0.0,2352,262144,1x512x512,0.09429564327001572
1.0,1.0,0.1488730013370514,0.0,786420,786432,3x512x512,0.1644299328327179,1.0,1.0,0.0201568603515625,0.0,5284,262144,1x512x512,0.14053669571876526,5284,ISPY1_1150,1.0,1.0,-0.7022539973258972,-1.0,786414,786432,3x512x512,0.3288598656654358,False,5723,1.0,1.0,0.022059854120016098,1.5552276408925536e-06,262144,262144,1x512x512,0.14391420781612396,1.0,1.0,0.0201568603515625,0.0,5284,262144,1x512x512,0.14053669571876526
1.0,1.0,0.19806890189647675,0.0,786426,786432,3x512x512,0.16637954115867615,1.0,1.0,0.0081939697265625,0.0,2148,262144,1x512x512,0.09014892578125,2148,ISPY1_1151,1.0,1.0,-0.6038622260093689,-1.0,786381,786432,3x512x512,0.3327590823173523,False,7896,1.0,0.9999996423721313,0.03021985851228237,1.3933888567407848e-06,262144,262144,1x512x512,0.16713093221187592,1.0,1.0,0.0081939697265625,0.0,2148,262144,1x512x512,0.09014892578125
1.0,1.0,0.203754723072052,0.0,766590,786432,3x512x512,0.2468184232711792,1.0,1.0,0.0324859619140625,0.0,8516,262144,1x512x512,0.17728684842586517,8516,ISPY1_1156,1.0,1.0,-0.5924906134605408,-1.0,786432,786432,3x512x512,0.4936368465423584,False,6195,1.0,0.9999129772186279,0.023492412641644478,3.065996452278341e-07,262144,262144,1x512x512,0.14619864523410797,1.0,1.0,0.0324859619140625,0.0,8516,262144,1x512x512,0.17728684842586517
1.0,1.0,0.17867255210876465,0.0007102272938936949,786432,786432,3x512x512,0.1817677766084671,1.0,1.0,0.0507354736328125,0.0,13300,262144,1x512x512,0.21945703029632568,13300,ISPY1_1159,1.0,1.0,-0.6426548361778259,-0.9985795617103577,786399,786432,3x512x512,0.3635355532169342,False,11064,1.0,0.9999997615814209,0.04183550551533699,1.5787113625265192e-06,262144,262144,1x512x512,0.1955782175064087,1.0,1.0,0.0507354736328125,0.0,13300,262144,1x512x512,0.21945703029632568
